job_id,display_name,category,status,priority,evidence,source_url,reference_traits,observation,recommendation,reviewed_image,master_sha256,master_px,capture_px,capture_path,accepted_version,generation_model_record,contact_sheet,tile
JOB-1263,Gibbering Mouther,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\gibbering-mouther.png,100d6533ccfd6c4b3cde36bfe44f2d97e4a4e77ceb538a344704f4f136cf2b46,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\gibbering-mouther.png,1,gpt-image-2 (Codex built-in),sheets/sheet-17.png,11
JOB-1264,Glabrezu,creatures,PRIORITY_REVIEW,P1,official_art_viewed,https://www.dndbeyond.com/monsters/16902-glabrezu,Two large pincer arms and a smaller humanoid arm pair.,"Glabrezu only two pincer arms, missing small humanoid arm pair.","Claude should inspect the original with the cited reference or intended-edition source, correct the brief, and decide whether to retire/requeue.",C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\glabrezu.png,7b628d8f06096bb2349a941cb8aaa40b1a73e8f7f8778c7df8cc697380359983,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\glabrezu.png,1,gpt-image-2 (Codex built-in),sheets/sheet-17.png,12
JOB-1265,Gladiator,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\gladiator.png,0d9e1faee09d0db2803ebbde94714c0973231c73185d7049fc28c596abad3bd5,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\gladiator.png,1,gpt-image-2 (Codex built-in),sheets/sheet-18.png,1
JOB-1266,Gnoll Fang of Yeenoghu,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\gnoll-fang-of-yeenoghu.png,732ac46d82248dd2af965aba61b6af36ebbd528250eca49339aff2b24b5e57d6,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\gnoll-fang-of-yeenoghu.png,1,gpt-image-2 (Codex built-in),sheets/sheet-18.png,2
JOB-1267,Gnoll Pack Lord,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\gnoll-pack-lord.png,cf5811fb57bc93fa80dc6c483fe48a944db7b9e6401a7a3eeb22c63cb9ed9873,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\gnoll-pack-lord.png,1,gpt-image-2 (Codex built-in),sheets/sheet-18.png,3
JOB-1268,Goat,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\goat.png,bcdfbcd8a6284f5ab0b98ba32d99c199bf6c1f8e561007dacf65b171c071cd98,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\goat.png,1,gpt-image-2 (Codex built-in),sheets/sheet-18.png,4
JOB-1269,Goblin Boss,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\goblin-boss.png,f8d5318d868addfe0ca22b85876aee5491677891b36917d50d02224bc2b3b3a4,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\goblin-boss.png,1,gpt-image-2 (Codex built-in),sheets/sheet-18.png,5
JOB-1270,Gold Dragon,creatures,WATCHLIST,P2,local_visual_only,,,Gold dragon generic spiky silhouette; whiskers/sail traits absent.,"Check at full size and against intended edition; no automatic retirement for pose, occlusion, costume, or style alone.",C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\gold-dragon.png,4132da428af01defa33f3ad806c268524d908aaabcf158ad1013db2808da446f,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\gold-dragon.png,1,gpt-image-2 (Codex built-in),sheets/sheet-18.png,6
JOB-1271,Gorgon,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\gorgon.png,1a4837fed192c963b8737c7650b0ae9967b59aa431c3a27308e9670fdb36c358,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\gorgon.png,1,gpt-image-2 (Codex built-in),sheets/sheet-18.png,7
JOB-1272,Gray Ooze,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\gray-ooze.png,311b5d1fec9f6743f0cca00a82748b065f00990dc068d33347f58b37530bd05a,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\gray-ooze.png,1,gpt-image-2 (Codex built-in),sheets/sheet-18.png,8
JOB-1273,Green Dragon,creatures,WATCHLIST,P2,local_visual_only,,,Green dragon generic silhouette; distinctive high neck crest unclear.,"Check at full size and against intended edition; no automatic retirement for pose, occlusion, costume, or style alone.",C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\green-dragon.png,6544c4e7ab177cd8c64006d7d2d7dc0303b8683a607f2db8dfcebbecc39e4ee1,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\green-dragon.png,1,gpt-image-2 (Codex built-in),sheets/sheet-18.png,9
JOB-1274,Green Hag,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\green-hag.png,5831c85d107dbd8cdea0b034fbb9725efd1aa5dab80bd0d77852ae23dba50a31,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\green-hag.png,1,gpt-image-2 (Codex built-in),sheets/sheet-18.png,10
JOB-1275,Grick,creatures,PRIORITY_REVIEW,P1,official_art_viewed,https://www.dndbeyond.com/monsters/16912-grick,Four thick mouth tentacles/lobes surrounding a beak.,Grick appears five thin mouth tentacles instead of four thick lobed tentacles.,"Claude should inspect the original with the cited reference or intended-edition source, correct the brief, and decide whether to retire/requeue.",C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\grick.png,ee17f207706bd5a24ac1c77f18ed35dbaa2de60131c396298419cc914014ee64,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\grick.png,1,gpt-image-2 (Codex built-in),sheets/sheet-18.png,11
JOB-1276,Grimlock,creatures,WATCHLIST,P2,local_visual_only,,,Grimlock eye sockets dark but blindness not clearly apparent.,"Check at full size and against intended edition; no automatic retirement for pose, occlusion, costume, or style alone.",C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\grimlock.png,e84d367e355fe12991c10753bd1beef263df3cbe19ba8e871017dcb8b4481cf2,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\grimlock.png,1,gpt-image-2 (Codex built-in),sheets/sheet-18.png,12
JOB-1277,Guard,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\guard.png,258face4aeade5fc82b76b400f4093d8027b205230140d06c6239b5fcefef1e6,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\guard.png,1,gpt-image-2 (Codex built-in),sheets/sheet-19.png,1
JOB-1278,Guardian Naga,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\guardian-naga.png,43337f40fc652f0cdbfd7b8e759438a29f4d3426dfe1b8203cf88a1c839c31a4,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\guardian-naga.png,1,gpt-image-2 (Codex built-in),sheets/sheet-19.png,2
JOB-1279,Gynosphinx,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\gynosphinx.png,f330bc0e1cd82a9b0d6c6f9db7ddc802e265a1e296ad1217b723332a38e7b396,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\gynosphinx.png,1,gpt-image-2 (Codex built-in),sheets/sheet-19.png,3
JOB-1280,Half-Red Dragon Veteran,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\half-red-dragon-veteran.png,700584953d19892552cd7283b0c29991d18335b314097a5d6f0829b1a8289264,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\half-red-dragon-veteran.png,1,gpt-image-2 (Codex built-in),sheets/sheet-19.png,4
JOB-1281,Hawk,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\hawk.png,41ad455e505cb9ae28a051bcb339f8da5d146948c0bdf759c70c47a6081c19f3,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\hawk.png,1,gpt-image-2 (Codex built-in),sheets/sheet-19.png,5
JOB-1282,Hell Hound,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\hell-hound.png,dc23fca71017c2b12b872e8ee71fa79b2734b13f015f05e7c4ac7231254c2e77,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\hell-hound.png,1,gpt-image-2 (Codex built-in),sheets/sheet-19.png,6
JOB-1283,Hezrou,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\hezrou.png,97467eebf1060acf3b164de72157743bf2417b179352c9309370613e614c4d1c,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\hezrou.png,1,gpt-image-2 (Codex built-in),sheets/sheet-19.png,7
JOB-1284,Hill Giant,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\hill-giant.png,43afb31451089167181284204caea0310829836c00ea81550e50a09d533d91e3,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\hill-giant.png,2,unreported (Codex built-in),sheets/sheet-19.png,8
JOB-1285,Hippogriff,creatures,PRIORITY_REVIEW,P1,official_art_viewed,https://www.dndbeyond.com/monsters/16924-hippogriff,Eagle front and horse hindquarters with hooves.,Hippogriff has lion hindquarters with paws and lion tail rather than horse hindquarters and hooves.,"Claude should inspect the original with the cited reference or intended-edition source, correct the brief, and decide whether to retire/requeue.",C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\hippogriff.png,a89b4b67cb2ba568f42e948f3cc6f1152b3f8cd84b2f95e332295ec3062cba76,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\hippogriff.png,1,gpt-image-2 (Codex built-in),sheets/sheet-19.png,9
JOB-1286,Hobgoblin Captain,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\hobgoblin-captain.png,7b93233ee08d1595bba251ab84bab82b1ebc3e4d6410fee8ecc1ff3f08fcc91e,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\hobgoblin-captain.png,1,gpt-image-2 (Codex built-in),sheets/sheet-19.png,10
JOB-1287,Hobgoblin Warlord,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\hobgoblin-warlord.png,e601bfae275784890a450720a71e4c581ed83fef58ef42c2d0b6ea967fbbc9a5,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\hobgoblin-warlord.png,1,gpt-image-2 (Codex built-in),sheets/sheet-19.png,11
JOB-1288,Homunculus,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\homunculus.png,cd077824c1ec688dcce8fcf981fd57632a5327a5338455b66d4406590001eff9,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\homunculus.png,1,gpt-image-2 (Codex built-in),sheets/sheet-19.png,12
JOB-1289,Horned Devil,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\horned-devil.png,f4a44025142280b336654401d345bab294e078a628d9947245d094745e74890c,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\horned-devil.png,1,gpt-image-2 (Codex built-in),sheets/sheet-20.png,1
JOB-1290,Hunter Shark,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\hunter-shark.png,4f6576192238885b13a18da1bb9a528479c124dec96d42a847c82da7c91aa775,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\hunter-shark.png,1,gpt-image-2 (Codex built-in),sheets/sheet-20.png,2
JOB-1291,Hyena,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\hyena.png,9ebaa29936d3b15d1d2190d832d4671b95fc8a736a45761deae9e1791de14f16,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\hyena.png,1,gpt-image-2 (Codex built-in),sheets/sheet-20.png,3
JOB-1292,Ice Devil,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\ice-devil.png,155541cbd68c6bbe948db4310befa045a1cb7dcdc20cc6378e4f4db67f659142,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\ice-devil.png,1,gpt-image-2 (Codex built-in),sheets/sheet-20.png,4
JOB-1293,Ice Mephit,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\ice-mephit.png,74fa5e0c6ab0a6d1e3b693f3c8140d435a794b5ba95770cb2e87251d24f1d37a,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\ice-mephit.png,1,gpt-image-2 (Codex built-in),sheets/sheet-20.png,5
JOB-1294,Imp,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\imp.png,ccdc1a6d3d9c69b87361dff0a48611e8e9a725970cdbbdee958dc3a483f49e28,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\imp.png,1,gpt-image-2 (Codex built-in),sheets/sheet-20.png,6
JOB-1295,Incubus,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\incubus.png,166da959fbeb7aa036b001a8b950d030fe67063478dd8a1eb1f3c664634d06da,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\incubus.png,1,gpt-image-2 (Codex built-in),sheets/sheet-20.png,7
JOB-1296,Iron Golem,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\iron-golem.png,f7e97a374a2aca76f3990d7253a6d4d874dde6511384101111ed1db40713b5e3,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\iron-golem.png,1,gpt-image-2 (Codex built-in),sheets/sheet-20.png,8
JOB-1297,Jackal,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\jackal.png,d27e2f7949fc0cf0d6a582c45e89fbe94a3a5e5bf7e42f8653410328ce9492e4,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\jackal.png,1,gpt-image-2 (Codex built-in),sheets/sheet-20.png,9
JOB-1298,Killer Whale,creatures,WATCHLIST,P2,local_visual_only,,,Killer Whale retains orca pattern but has sharklike triangular teeth and enormous monster mouth.,"Check at full size and against intended edition; no automatic retirement for pose, occlusion, costume, or style alone.",C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\killer-whale.png,9186d270805f92c06a3b89ed3a2f1834bf88b2aca94c9733caa90430c29a0081,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\killer-whale.png,2,unreported (Codex built-in),sheets/sheet-20.png,10
JOB-1299,Knight,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\knight.png,c29b6677e241b2dea5d9ac88b6e54022dcf327a91735759c355b36eeb6bdc0dd,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\knight.png,1,gpt-image-2 (Codex built-in),sheets/sheet-20.png,11
JOB-1300,Kraken,creatures,WATCHLIST,P2,local_visual_only,,,Kraken resembles armored squid; edition variation needs review.,"Check at full size and against intended edition; no automatic retirement for pose, occlusion, costume, or style alone.",C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\kraken.png,81c21b10376f212f451497937882cd8d39d4eb428b8d06c64da83a37dc4e86f5,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\kraken.png,1,gpt-image-2 (Codex built-in),sheets/sheet-20.png,12
JOB-1301,Kuo-toa Archpriest,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\kuo-toa-archpriest.png,4187915c8616a3dfe3248f7fe3c6742ebb2eda636cc5e59cadb4d66ddf5041ae,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\kuo-toa-archpriest.png,1,gpt-image-2 (Codex built-in),sheets/sheet-21.png,1
JOB-1302,Kuo-toa Monitor,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\kuo-toa-monitor.png,95035b362e97953cc7362cb656c02396a2ce413d69aaae72d1dd910f63b5d852,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\kuo-toa-monitor.png,1,gpt-image-2 (Codex built-in),sheets/sheet-21.png,2
JOB-1303,Kuo-toa Whip,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\kuo-toa-whip.png,963c2d2b187fd483dccffeeb0498b94b0f02a7e2979ec297e0ca622e05c3d9f0,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\kuo-toa-whip.png,1,gpt-image-2 (Codex built-in),sheets/sheet-21.png,3
JOB-1304,Lamia,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\lamia.png,3d85407d2f4bac9ac038de5b1cabe868dac1b61ebc67d49ebdb436922c1f800c,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\lamia.png,1,gpt-image-2 (Codex built-in),sheets/sheet-21.png,4
JOB-1305,Lemure,creatures,PRIORITY_REVIEW,P1,official_art_viewed,https://www.dndbeyond.com/monsters/16942-lemure,"Humanoid upper mass emerging from a fleshy, amorphous lower body.",Lemure is upright humanoid with two separate legs rather than melting blob lower body.,"Claude should inspect the original with the cited reference or intended-edition source, correct the brief, and decide whether to retire/requeue.",C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\lemure.png,ed3c7125f72f2b163c838e36d818d28bb99e570a8a1803019d0ddf1ddfb82d0e,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\lemure.png,1,gpt-image-2 (Codex built-in),sheets/sheet-21.png,5
JOB-1306,Lion,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\lion.png,24f744bf6028e5090e31e1b38b41ed666536d40cb301d3dcb87cd584ac74cf07,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\lion.png,1,gpt-image-2 (Codex built-in),sheets/sheet-21.png,6
JOB-1307,Lizard,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\lizard.png,434367477c039c77ecadf70abc696af892fdc171de1a4fb2e630151f00495f92,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\lizard.png,1,gpt-image-2 (Codex built-in),sheets/sheet-21.png,7
JOB-1308,Lizard King,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\lizard-king.png,2c643168437416966aab2c75b893eef579db087c4fc6f4dec35861bc0a4cccab,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\lizard-king.png,1,gpt-image-2 (Codex built-in),sheets/sheet-21.png,8
JOB-1309,Lizard Queen,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\lizard-queen.png,a589fc6da911390735a8d341ff56a7e2051f6b05adce589ea386b1d4b95073b8,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\lizard-queen.png,1,gpt-image-2 (Codex built-in),sheets/sheet-21.png,9
JOB-1310,Lizardfolk,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\lizardfolk.png,949680e86f7b3d85e9e8a360d8db0c129aea165f910e1d8fb738879991d68c92,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\lizardfolk.png,1,gpt-image-2 (Codex built-in),sheets/sheet-21.png,10
JOB-1311,Lizardfolk Shaman,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\lizardfolk-shaman.png,711d0c880974365eb37c87355b33633be3c5d4e6fb5338ae285d92e8eb8fe98e,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\lizardfolk-shaman.png,1,gpt-image-2 (Codex built-in),sheets/sheet-21.png,11
JOB-1312,Mage,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\mage.png,5e7ccc201574ff3dcf41d3ee6283e7457ab49b5c1e5bb25a6d328ac86ccf9407,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\mage.png,1,gpt-image-2 (Codex built-in),sheets/sheet-21.png,12
JOB-1313,Magma Mephit,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\magma-mephit.png,598e33a0a29784970030c9b5b74b239e2ab5c1409fa61f3bc85516e7cf797bea,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\magma-mephit.png,1,gpt-image-2 (Codex built-in),sheets/sheet-22.png,1
JOB-1314,Magmin,creatures,SCREENED,,local_visual_only,,,No obvious gross subject mismatch found in contact-sheet screening.,No reroll proposed by this sweep; this is not exhaustive canon certification.,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\creatures\magmin.png,896fd45ae512a5a48748cc3285113227f51529137f7ae77227d20893ca273548,1254x1254,1254x1254,C:\Projects\FoundryVTT\DakksUltimateTokens\masters\_captures\creatures\magmin.png,1,gpt-image-2 (Codex built-in),sheets/sheet-22.png,2
